word.freq,pair.number,freq.category,type,item,n.phonemes,n.morae,n.syllables,cv.shape,wordshape,has.diphthong,has.longv,contained.words,n.neighbors,mean.neighbor.logfreq,neighbors,score.longv,score.shortv,tert_value,tert_count,tert_sd,poss.neighbors,norm.neighbors
2,7,low,nonword,aNu,3,2,2,VCV,vcv,FALSE,FALSE,NA,12,4.15,"aku, anu, ahu, aNo, apu, paNu, maNu, aNa, aru, aNi, au, atu",-1.22725,-1.18775,low,low,low,87,0.138
0,58,unattested,nonword,fiao,4,3,2,CVVV,cvv2,TRUE,FALSE,"fia, ao",9,1.597,"faiao, firo, fao, fio, fia, niao, fito, feao, feiao",-1.147,-1.1508,low,low,low,127,0.071
0,285,unattested,nonword,noe,3,2,1,CVV,cv2,TRUE,FALSE,NA,10,3.757,"hoe, toe, moe, nae, noke, koe, noa, Noe, none, noi",-1.14525,-1.1405,low,low,low,88,0.114
0,110,unattested,nonword,ieke,4,3,3,VVCV,vvcv,FALSE,FALSE,eke,14,2.331,"peke, hieke, meke, heke, tieke, iere, eke, feke, pieke, reke, keke, neke, teke, ike",-1.1222,-1.1294,low,low,low,126,0.111
0,510,unattested,nonword,uoro,4,3,3,VVCV,vvcv,FALSE,FALSE,oro,9,3.041,"poro, roro, kuoro, horo, puoro, tuoro, toro, koro, oro",-1.1068,-1.1114,low,low,low,126,0.071
8,511,mid,nonword,upu,3,2,2,VCV,vcv,FALSE,FALSE,NA,11,3.581,"upa, unu, uru, kupu, umu, utu, apu, uhu, ipu, uku, tupu",-1.13925,-1.10775,low,low,low,87,0.126
0,120,unattested,nonword,iru,3,2,2,VCV,vcv,FALSE,FALSE,NA,11,2.925,"uru, ira, ihu, inu, imu, iro, iri, oru, aru, ipu, miru",-1.10225,-1.09525,low,low,low,87,0.126
1205,119,high,nonword,iroa,4,3,3,VCVV,vcvv,FALSE,FALSE,"iro, roa",9,2.413,"ioa, ira, iro, oroa, miroa, iria, iNoa, eroa, roa",-1.0762,-1.086,low,low,low,117,0.077
0,92,unattested,nonword,hoio,4,3,2,CVVV,cv2v,TRUE,FALSE,"hoi, io",10,1.962,"ioio, hoiho, hopo, hono, hoko, hoto, Noio, koio, hoi, horo",-1.0592,-1.07,low,low,low,127,0.079
3458,298,high,nonword,Nui,3,2,2,CVV,cvv,FALSE,FALSE,NA,9,4.121,"rui, tui, hui, nui, mui, Noi, kui, NAi, ui",-1.066,-1.06575,low,low,low,88,0.102
0,406,unattested,nonword,riei,4,3,2,CVVV,cvv2,TRUE,FALSE,NA,6,2.711,"riri, rei, ripi, rifi, riki, riNi",-1.0822,-1.0622,low,low,low,127,0.047
4,4,low,nonword,aihu,4,3,2,VVCV,v2cv,TRUE,FALSE,"ai, ihu",5,2.57,"ihu, kihu, aitu, ahu, aihe",-1.0684,-1.0602,low,low,low,126,0.04
1,524,low,nonword,weo,3,2,2,CVV,cvv,FALSE,FALSE,NA,12,1.972,"weto, wao, keo, reo, teo, peo, wea, weu, wero, weko, eo, feo",-1.06775,-1.05675,low,low,low,88,0.136
0,252,unattested,nonword,moio,4,3,2,CVVV,cv2v,TRUE,FALSE,"moi, io",8,1.711,"ioio, moto, moi, moko, momo, Noio, koio, moho",-1.1212,-1.0544,low,low,low,127,0.063
3,497,low,nonword,tuo,3,2,2,CVV,cvv,FALSE,FALSE,NA,5,3.003,"tao, tui, teo, tua, tio",-1.0885,-1.054,low,low,low,88,0.057
1,309,low,nonword,oNo,3,2,2,VCV,vcv,FALSE,FALSE,NA,9,2.968,"aNo, oko, ono, NoNo, roNo, iNo, oho, oNe, oro",-1.05625,-1.0495,low,low,low,87,0.103
0,26,unattested,nonword,eheu,4,3,3,VCVV,vcvv,FALSE,FALSE,heu,4,0.761,"ehu, heu, iheu, aheu",-1.052,-1.0494,low,low,low,117,0.034
1099,15,high,nonword,aui,3,3,2,VVV,v2v,TRUE,FALSE,"au, ui",21,3.805,"auhi, rui, hui, nui, mui, taui, aue, au, afi, ui, ati, tui, ari, kaui, ahi, ai, kui, auE, aNi, aufi, aua",-1.065,-1.04225,low,low,low,117,0.179
4,116,low,nonword,ipa,3,2,2,VCV,vcv,FALSE,FALSE,NA,17,2.845,"ina, tipa, ipo, epa, apa, ipu, hipa, upa, kipa, ioa, ira, iwa, opa, ia, ita, ika, ripa",-1.03975,-1.03975,low,low,low,87,0.195
0,159,unattested,nonword,koeu,4,3,2,CVVV,cv2v,TRUE,FALSE,koe,11,1.394,"keu, koehu, koeau, koau, koru, koea, kou, koe, koeo, konu, kohu",-1.1082,-1.0388,low,low,low,127,0.087
0,461,unattested,nonword,teu,3,2,2,CVV,cvv,FALSE,FALSE,NA,13,3.607,"keu, tea, te, tou, tOu, teo, weu, tau, tAu, tei, heu, reu, tiu",-1.04175,-1.0345,low,low,low,88,0.148
0,346,unattested,nonword,peu,3,2,2,CVV,cvv,FALSE,FALSE,NA,14,2.282,"keu, pei, peau, pea, peru, peo, weu, pehu, pau, piu, pou, heu, reu, penu",-1.06175,-1.03375,low,low,low,88,0.159
1,318,low,nonword,otua,4,3,3,VCVV,vcvv,FALSE,FALSE,tua,7,2.634,"orua, atua, utua, rotua, ohua, tua, ota",-1.0142,-1.0322,low,low,low,117,0.06
0,117,unattested,nonword,ipi,3,2,2,VCV,vcv,FALSE,FALSE,NA,11,3.263,"iri, ihi, hipi, ipo, iti, pipi, ipu, ripi, iwi, iki, tipi",-1.00875,-1.03025,low,low,low,87,0.126
1,297,low,nonword,Nua,3,2,2,CVV,cvv,FALSE,FALSE,NA,10,5.438,"kua, tua, ua, Naua, mua, pua, hua, rua, Nuha, aua",-1.0235,-1.028,low,low,low,88,0.114
0,5,unattested,nonword,aiwa,4,3,2,VVCV,v2cv,TRUE,FALSE,"ai, iwa",6,3.459,"aiNa, awa, iwa, kiwa, hiwa, piwa",-1.0392,-1.0274,low,low,low,126,0.048
0,340,unattested,nonword,pauo,4,3,2,CVVV,cv2v,TRUE,FALSE,pau,3,3.812,"paNo, pau, pao",-1.0606,-1.0246,low,low,low,127,0.024
91,486,mid,nonword,tuea,4,3,3,CVVV,cvvv,FALSE,FALSE,ea,17,2.177,"toea, tutea, tuha, tufa, uea, tea, tuNa, taea, tuia, tua, tukea, tupea, tuna, tuta, puea, tupa, turea",-1.0676,-1.022,low,low,low,127,0.134
0,310,unattested,nonword,onoi,4,3,2,VCVV,vcv2,TRUE,FALSE,"ono, noi",8,1.608,"oroi, noi, inoi, oni, oioi, ono, nonoi, okoi",-1.0052,-1.018,low,low,low,117,0.068
0,503,unattested,nonword,uhe,3,2,2,VCV,vcv,FALSE,FALSE,NA,10,2.064,"uho, uha, ure, uhi, uhu, ihe, ue, he, ute, Ehe",-1.0225,-1.01775,low,low,low,87,0.115
9,284,mid,nonword,Noa,3,2,2,CVV,cvv,FALSE,FALSE,NA,13,3.759,"ioa, Nota, moa, koa, Noi, poa, toa, noa, iNoa, Noe, hoa, roa, Naoa",-1.0205,-1.0175,low,low,low,88,0.148
7,89,mid,nonword,hiu,3,2,2,CVV,cvv,FALSE,FALSE,NA,15,3.122,"hOu, riu, himu, hau, hie, hou, niu, kiu, piu, hia, fiu, heu, hinu, hiku, tiu",-1.092,-1.016,low,low,low,88,0.17
14,513,mid,nonword,uro,3,2,2,VCV,vcv,FALSE,FALSE,NA,10,2.898,"ura, uru, uri, iro, uto, uho, aro, ure, ero, oro",-1.073,-1.0125,low,low,low,87,0.115
11,504,mid,nonword,uire,4,3,3,VVCV,vvcv,FALSE,FALSE,ui,6,1.759,"pire, uere, uira, tire, rire, ure",-1.0176,-1.0124,low,low,low,126,0.048
0,317,unattested,nonword,otoi,4,3,2,VCVV,vcv2,TRUE,FALSE,toi,6,2.074,"oroi, toi, oioi, oti, totoi, okoi",-1.0126,-1.0108,low,low,low,117,0.051
0,415,unattested,nonword,roui,4,3,2,CVVV,cv2v,TRUE,FALSE,"rou, ui",10,1.247,"romi, houi, rui, roi, rohi, roki, ropi, rowi, rou, rori",-1.007,-1.0104,low,low,low,127,0.079
0,311,unattested,nonword,onu,3,2,2,VCV,vcv,FALSE,FALSE,NA,12,3.113,"unu, anu, inu, one, ohu, oni, ono, tonu, oru, ona, honu, konu",-1.031,-1.0085,low,low,low,87,0.138
93,316,mid,nonword,oto,3,2,2,VCV,vcv,FALSE,FALSE,NA,16,2.761,"ato, koto, oko, Noto, poto, oho, toto, oro, ota, roto, moto, uto, ono, ito, hoto, oti",-0.99525,-1.007,low,low,low,87,0.184
6,501,low,nonword,uaka,4,3,3,VVCV,vvcv,FALSE,FALSE,"ua, aka",20,2.39,"uka, tuaka, uara, taka, uaki, aka, raka, faka, auaka, kuaka, haka, kaka, unaka, puaka, uaua, naka, waka, maka, uaNa, paka",-1.018,-1.0038,low,low,low,126,0.159
0,29,unattested,nonword,eNi,3,2,2,VCV,vcv,FALSE,FALSE,NA,8,0.339,"heNi, ANi, eNia, eti, eNa, emi, aNi, eNe",-1.014,-1.00275,low,low,low,87,0.092
10,509,mid,nonword,une,3,2,2,VCV,vcv,FALSE,FALSE,NA,10,1.96,"unu, ene, one, ine, ure, pune, hune, kune, ute, ue",-0.99925,-1.0025,low,low,low,87,0.115
0,439,unattested,nonword,taoe,4,3,2,CVVV,cv2v,TRUE,FALSE,tao,9,3.345,"paoe, tao, toe, tare, tame, tane, tae, take, tahe",-1.0388,-0.9992,low,low,low,127,0.071
2,25,low,nonword,eha,3,2,2,VCV,vcv,FALSE,FALSE,NA,16,2.244,"keha, eNa, epa, uha, weha, aha, neha, ehu, ha, aeha, peha, eka, ehE, oha, ea, ehua",-1.0275,-0.997,low,low,low,87,0.184
1,28,low,nonword,eko,3,2,2,VCV,vcv,FALSE,FALSE,NA,15,2.375,"neko, ko, meko, reko, eo, keko, eke, oko, teko, weko, ako, eku, ero, eka, feko",-1.00475,-0.996,low,low,low,87,0.172
109,313,mid,nonword,opi,3,2,2,VCV,vcv,FALSE,FALSE,NA,11,1.976,"ori, popi, opa, oni, kopi, oi, ohi, ropi, hopi, ope, oti",-0.9935,-0.99475,medium,low,low,87,0.126
2,121,low,nonword,ite,3,2,2,VCV,vcv,FALSE,FALSE,NA,12,3.058,"ete, te, rite, ike, ine, kite, ate, iti, ito, ita, ihe, ute",-0.982,-0.99275,medium,low,low,87,0.138
0,304,unattested,nonword,oheu,4,3,3,VCVV,vcvv,FALSE,FALSE,heu,4,1.423,"heu, iheu, ohu, aheu",-0.982,-0.9866,medium,low,low,117,0.034
3,306,low,nonword,omi,3,2,2,VCV,vcv,FALSE,FALSE,NA,11,1.492,"romi, ori, komi, emi, oni, Ami, oma, oi, momi, ohi, oti",-0.98175,-0.983,medium,low,low,87,0.126
10028,282,high,nonword,nio,3,2,2,CVV,cvv,FALSE,FALSE,NA,10,2.579,"niko, niho, fio, pio, niu, io, niao, Aio, nao, tio",-0.97975,-0.9825,medium,low,low,88,0.114
139,122,high,nonword,itoi,4,3,2,VCVV,vcv2,TRUE,FALSE,"ito, toi",4,4.027,"iti, toi, inoi, ito",-0.9788,-0.9744,medium,low,low,117,0.034
87,507,mid,nonword,umi,3,2,2,VCV,vcv,FALSE,FALSE,NA,12,1.804,"numi, humi, uri, ufi, umu, emi, uhi, Ami, uki, kumi, uma, ui",-0.9675,-0.97425,medium,low,low,87,0.138
13,30,mid,nonword,eri,3,2,2,VCV,vcv,FALSE,FALSE,NA,12,2.139,"ori, ari, uri, iri, heri, reri, emi, weri, Neri, ero, eti, keri",-0.97375,-0.972,medium,low,low,87,0.138
6,27,low,nonword,ehi,3,2,2,VCV,vcv,FALSE,FALSE,NA,11,2.077,"ehu, ihi, ahi, emi, Ihi, uhi, ohi, kehi, eti, ehE, wehi",-0.9845,-0.9715,medium,low,low,87,0.126
1,60,low,nonword,fino,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,8,3.001,"mino, rino, fio, fano, tino, fito, firo, kino",-0.9992,-0.971,medium,low,low,106,0.075
0,308,unattested,nonword,oNi,3,2,2,VCV,vcv,FALSE,FALSE,NA,11,1.462,"ori, NoNi, oni, oi, ohi, ANi, oti, toNi, aNi, oNe, hoNi",-0.9755,-0.96975,medium,low,low,87,0.126
4,65,low,nonword,haio,4,3,2,CVVV,cv2v,TRUE,FALSE,"hai, io",7,2.057,"hao, taio, hako, Naio, kaio, hai, hamo",-0.9814,-0.9694,medium,low,low,127,0.055
0,23,unattested,nonword,awi,3,2,2,VCV,vcv,FALSE,FALSE,NA,9,4.696,"ati, ari, ahi, awa, ai, iwi, aNi, afi, awe",-1.01525,-0.96625,medium,low,low,87,0.103
7,347,mid,nonword,piao,4,3,2,CVVV,cvv2,TRUE,FALSE,"pia, ao",10,2.035,"piro, pia, pao, pUao, piako, pio, piko, pito, piau, niao",-0.9832,-0.9652,medium,low,low,127,0.079
51,266,mid,nonword,nai,3,2,1,CVV,cv2,TRUE,FALSE,NA,18,5.145,"tai, nui, mai, wai, kai, rai, nei, nae, pai, nau, nao, nati, fai, ai, naki, napi, hai, noi",-1.0025,-0.963,medium,low,low,88,0.205
50,505,mid,nonword,uke,3,2,2,VCV,vcv,FALSE,FALSE,NA,16,2.31,"uka, ake, eke, ruke, uku, oke, ute, puke, nuke, huke, ure, uki, tuke, Ake, ike, ue",-0.9855,-0.94875,medium,low,low,87,0.184
6116,522,high,nonword,wei,3,2,1,CVV,cv2,TRUE,FALSE,NA,13,4.552,"pei, rei, kei, weki, wea, weu, weri, wai, nei, hei, tei, wehi, mei",-0.9515,-0.943,medium,low,low,88,0.148
642,112,high,nonword,iko,3,2,2,VCV,vcv,FALSE,FALSE,NA,19,2.978,"ko, hiko, ipo, oko, io, riko, iNo, iki, iho, iro, niko, ike, kiko, piko, ito, ako, tiko, ika, miko",-0.92125,-0.94175,medium,low,low,87,0.218
0,20,unattested,nonword,awea,4,3,3,VCVV,vcvv,FALSE,FALSE,"awe, wea",8,1.908,"aweNa, rawea, awa, wea, anea, kawea, afea, awe",-0.9658,-0.9364,medium,low,low,117,0.068
0,9,unattested,nonword,apao,4,3,2,VCVV,vcv2,TRUE,FALSE,"apa, pao",5,1.808,"papao, apo, apai, apa, pao",-0.9406,-0.9362,medium,low,low,117,0.043
0,118,unattested,nonword,ipina,5,3,3,VCVCV,vcvcv,FALSE,FALSE,NA,0,0,,-0.938166667,-0.932166667,medium,low,low,135,0
0,502,unattested,nonword,uhane,5,3,3,VCVCV,vcvcv,FALSE,FALSE,"uha, hane",2,0.693,"upane, hane",-0.927333333,-0.927,medium,low,low,135,0.015
0,302,unattested,nonword,nuru,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,10,3.44,"auru, uru, ruru, kuru, turu, Nuru, huru, puru, muru, nuku",-0.9432,-0.9266,medium,low,low,106,0.094
2713,51,high,nonword,fekua,5,3,3,CVCVV,cvcvv,FALSE,FALSE,"feku, kua",5,2.303,"wekua, feNua, feua, fenua, feku",-0.980666667,-0.923333333,medium,low,low,136,0.037
990,303,high,nonword,ohe,3,2,2,VCV,vcv,FALSE,FALSE,NA,20,2.503,"one, oha, rohe, ohi, oke, oho, mohe, pohe, Nohe, tohe, oNe, ohu, hohe, oue, ope, ihe, he, ore, Ehe, kohe",-0.9275,-0.92025,medium,low,low,87,0.23
960,12,high,nonword,arou,4,3,2,VCVV,vcv2,TRUE,FALSE,"aro, rou",5,1.697,"aru, warou, aroA, rou, aro",-0.9486,-0.9174,medium,low,low,117,0.043
33,16,mid,nonword,auku,4,3,2,VVCV,v2cv,TRUE,FALSE,"au, uku",12,3.175,"auru, aku, pauku, kuku, auau, tuku, ruku, muku, uku, mauku, nuku, puku",-0.9418,-0.9172,medium,low,low,126,0.095
354,389,high,nonword,raea,4,3,2,CVVV,cv2v,TRUE,FALSE,"rae, ea",23,2.72,"rawa, raha, ranea, maea, rea, rae, raka, rapa, raua, raNea, raeNa, haea, waea, rara, rama, kaea, rawea, taea, raNa, paea, faea, rana, rata",-0.9494,-0.9154,medium,low,low,127,0.181
1,527,low,nonword,wihu,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,3,1.798,"kihu, ihu, wahu",-0.9228,-0.9152,medium,low,low,106,0.028
0,287,unattested,nonword,Nohio,5,3,3,CVCVV,cvcvv,FALSE,FALSE,Nohi,3,0,"Nohi, Noio, pohio",-0.942,-0.914,medium,low,low,136,0.022
0,399,unattested,nonword,rarue,5,3,3,CVCVV,cvcvv,FALSE,FALSE,raru,4,2.24,"Narue, raru, rare, rarua",-0.9315,-0.912833333,medium,low,low,136,0.029
22,88,mid,nonword,hio,3,2,2,CVV,cvv,FALSE,FALSE,NA,9,2.906,"hiko, fio, pio, hie, hao, io, hia, Aio, tio",-0.98875,-0.9125,medium,low,low,88,0.102
1,420,low,nonword,ruNi,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,10,2.6,"raNi, rui, uruNi, riNi, ruki, ruNa, ruri, tuNi, rINi, ruhi",-0.91,-0.9102,medium,low,low,106,0.094
1,17,low,nonword,aupa,4,3,2,VVCV,v2cv,TRUE,FALSE,"au, upa",9,1.411,"upa, tupa, auta, apa, kupa, haupa, hupa, faupa, aua",-0.9274,-0.9098,medium,low,low,126,0.071
689,111,high,nonword,iha,3,2,2,VCV,vcv,FALSE,FALSE,NA,20,3.307,"ina, ihu, Niha, miha, ihia, riha, uha, ioa, iho, ira, aha, iwa, ha, ihi, piha, ia, ita, ihe, ika, oha",-0.91675,-0.9085,medium,low,low,87,0.23
0,31,unattested,nonword,faio,4,3,2,CVVV,cv2v,TRUE,FALSE,"fai, io",11,2.087,"faNo, faiA, faiao, kaio, fao, fio, fai, fano, taio, faro, Naio",-0.9208,-0.9074,medium,low,low,127,0.087
1,263,low,nonword,munu,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,15,2.541,"unu, Nunu, muna, mumu, manu, maunu, hunu, mutu, mAnu, mAunu, tunu, mOunu, muru, muku, muhu",-0.904,-0.902,medium,low,medium,106,0.142
2411,115,high,nonword,iNi,3,2,2,VCV,vcv,FALSE,FALSE,NA,10,2.894,"iri, riNi, ihi, iti, miNi, ANi, iNo, iwi, aNi, iki",-0.9415,-0.89775,medium,low,medium,87,0.115
0,299,unattested,nonword,numa,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,6,2.179,"numia, numi, nama, nuka, nuia, uma",-0.9124,-0.8974,medium,low,medium,106,0.057
0,290,unattested,nonword,Noni,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,10,1.061,"moni, Neni, Nohi, honi, NoNi, Noi, koni, oni, poni, noni",-0.9184,-0.8962,medium,low,medium,106,0.094
3226,485,high,nonword,tue,3,2,2,CVV,cvv,FALSE,FALSE,NA,13,3.931,"hue, ture, tui, te, tute, tuke, toe, tua, tae, oue, aue, ue, tupe",-0.957,-0.89325,medium,low,medium,88,0.148
305,13,high,nonword,arua,4,3,3,VCVV,vcvv,FALSE,FALSE,"aru, rua",12,3.201,"rua, ara, atua, urua, warua, apua, orua, ahua, rarua, aru, uarua, aua",-0.9164,-0.892,medium,low,medium,117,0.103
0,260,unattested,nonword,muiri,5,3,3,CVVCV,cvvcv,FALSE,FALSE,"mui, iri",3,3.241,"miri, muri, mOiri",-0.885833333,-0.890666667,medium,low,medium,136,0.022
0,151,unattested,nonword,keNi,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,6,3.076,"keNo, heNi, kehi, kei, kINi, keri",-0.901,-0.8894,medium,low,medium,106,0.057
3,300,low,nonword,numu,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,9,1.729,"kumu, numi, umu, mumu, tumu, oumu, namu, humu, nuku",-0.8932,-0.8872,medium,low,medium,106,0.085
0,315,unattested,nonword,otake,5,3,3,VCVCV,vcvcv,FALSE,FALSE,"ota, take",1,7.214,take,-0.909833333,-0.8835,medium,low,medium,135,0.007
3,2,low,nonword,ahe,3,2,2,VCV,vcv,FALSE,FALSE,NA,17,3.355,"are, afe, tahe, ake, ate, aue, ahu, awe, aha, aho, aihe, ahi, nahe, aheu, ihe, he, Ehe",-0.96075,-0.88225,medium,low,medium,87,0.195
1461,276,high,nonword,nea,3,2,2,CVV,cvv,FALSE,FALSE,NA,17,3.776,"mea, rea, pea, anea, nei, noa, tea, uea, kea, fea, hea, neha, wea, enea, inea, nefa, ea",-0.90425,-0.88175,medium,low,medium,88,0.193
0,267,unattested,nonword,Nairo,5,3,2,CVVCV,cv2cv,TRUE,FALSE,iro,4,2.464,"tairo, Naio, NOiro, Naro",-0.906166667,-0.878833333,medium,low,medium,136,0.029
0,59,unattested,nonword,fina,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,14,2.91,"faina, ina, fira, fiua, fika, fena, hina, fia, Afina, fana, fita, mina, kina, tina",-0.8988,-0.8784,medium,low,medium,106,0.132
0,53,unattested,nonword,feNe,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,6,1.709,"feke, meNe, NeNe, fere, eNe, feNu",-0.901,-0.8768,medium,low,medium,106,0.057
1,237,low,nonword,meni,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,4,3.383,"Neni, mene, moni, mei",-0.8738,-0.8768,medium,low,medium,106,0.038
0,508,unattested,nonword,umuhi,5,3,3,VCVCV,vcvcv,FALSE,FALSE,umu,1,0,uruhi,-0.8795,-0.876666667,medium,low,medium,135,0.007
0,50,unattested,nonword,fehu,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,10,1.443,"fepu, nehu, ehu, fenu, kehu, pehu, rehu, feau, feNu, feku",-0.8874,-0.8718,medium,low,medium,106,0.094
0,314,unattested,nonword,opuri,5,3,3,VCVCV,vcvcv,FALSE,FALSE,puri,2,1.417,"opuru, puri",-0.913333333,-0.8715,medium,low,medium,135,0.015
0,271,unattested,nonword,Naunu,5,3,2,CVVCV,cv2cv,TRUE,FALSE,"Nau, unu",4,0.978,"taunu, maunu, Nunu, paunu",-0.916833333,-0.87,medium,low,medium,136,0.029
0,331,unattested,nonword,panoi,5,3,2,CVCVV,cvcv2,TRUE,FALSE,noi,5,0.636,"paoi, pani, panoni, kanoi, tanoi",-0.879333333,-0.87,medium,low,medium,136,0.037
0,512,unattested,nonword,uriki,5,3,3,VCVCV,vcvcv,FALSE,FALSE,"uri, riki",3,3,"ariki, riki, umiki",-0.876166667,-0.869,medium,low,medium,135,0.022
1,307,low,nonword,onahi,5,3,3,VCVCV,vcvcv,FALSE,FALSE,ona,1,0.693,unahi,-0.877,-0.868833333,medium,low,medium,135,0.007
0,264,unattested,nonword,Nafe,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,9,0.199,"Naue, Nae, Nafi, afe, fafe, NafA, kafe, Nare, Nake",-0.8946,-0.8674,medium,low,medium,106,0.085
196,410,high,nonword,riwi,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,9,3.155,"riki, riNi, riri, iwi, rifi, ripi, rowi, kiwi, hiwi",-0.8928,-0.8656,medium,low,medium,106,0.085
0,514,unattested,nonword,wahui,5,3,3,CVCVV,cvcvv,FALSE,FALSE,"wahu, hui",2,0.347,"nahui, wahu",-0.878166667,-0.864833333,medium,low,medium,136,0.015
12,155,mid,nonword,kinu,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,9,1.999,"inu, kanu, kihu, kini, hinu, kiu, konu, kina, kino",-0.88,-0.8634,medium,low,medium,106,0.085
3670,419,high,nonword,rumu,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,11,1.996,"kumu, umu, mumu, ruru, tumu, rutu, oumu, rimu, humu, ruku, remu",-0.8664,-0.8628,medium,low,medium,106,0.104
0,312,unattested,nonword,opero,5,3,3,VCVCV,vcvcv,FALSE,FALSE,"ope, pero",1,0,pero,-0.8665,-0.8625,medium,low,medium,135,0.007
179,232,high,nonword,mehe,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,15,1.797,"mere, mene, rehe, mete, kehe, meNe, meke, nehe, pehe, meho, Nehe, wehe, tehe, maehe, mohe",-0.8712,-0.861,medium,low,medium,106,0.142
43,289,mid,nonword,noNi,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,7,1.149,"noi, noni, nohi, NoNi, toNi, noti, hoNi",-0.9502,-0.8608,medium,low,medium,106,0.066
0,241,unattested,nonword,mimu,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,7,1.372,"timu, imu, mimi, himu, mumu, miru, rimu",-0.8512,-0.8596,medium,low,medium,106,0.066
0,414,unattested,nonword,roNi,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,14,2.548,"romi, raNi, roi, riNi, NoNi, rohi, roki, roNo, ropi, rori, rowi, toNi, rINi, hoNi",-0.8648,-0.8582,medium,low,medium,106,0.132
0,416,unattested,nonword,rouku,5,3,2,CVVCV,cv2cv,TRUE,FALSE,"rou, uku",3,1.43,"roku, ruku, mouku",-0.881833333,-0.858166667,medium,low,medium,136,0.022
13,506,mid,nonword,umene,5,3,3,VCVCV,vcvcv,FALSE,FALSE,mene,4,2.238,"umere, mene, Amene, unene",-0.897333333,-0.8565,medium,low,medium,135,0.03
0,403,unattested,nonword,reNi,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,9,2.63,"raNi, rei, riNi, reri, reti, heNi, repi, reNa, rINi",-0.8678,-0.856,medium,low,medium,106,0.085
0,525,unattested,nonword,wetua,5,3,3,CVCVV,cvcvv,FALSE,FALSE,tua,5,0.636,"wekua, wepua, ketua, wetea, weta",-0.870166667,-0.854333333,medium,low,medium,136,0.037
29,277,mid,nonword,Nehu,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,8,1.992,"nehu, ehu, Nahu, Neru, kehu, pehu, rehu, Nehe",-0.8588,-0.8528,medium,low,medium,106,0.075
1,18,low,nonword,aure,4,3,2,VVCV,v2cv,TRUE,FALSE,"au, ure",12,1.812,"ture, rure, are, auru, pure, Naure, aute, aurei, ure, aue, auare, hure",-0.8672,-0.8526,medium,low,medium,126,0.095
3,272,low,nonword,naura,5,3,2,CVVCV,cv2cv,TRUE,FALSE,"nau, ura",2,4.023,"taura, paura",-0.871333333,-0.852166667,medium,low,medium,136,0.015
0,48,unattested,nonword,fatiu,5,3,3,CVCVV,cvcvv,FALSE,FALSE,"fati, tiu",4,2.352,"fatia, fati, fatu, atiu",-0.879166667,-0.849666667,medium,low,medium,136,0.029
1,83,low,nonword,henu,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,8,1.082,"henui, heru, hunu, hinu, honu, heu, fenu, penu",-0.8544,-0.8486,medium,low,medium,106,0.075
13,283,mid,nonword,Niri,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,12,3.147,"wiri, hiri, firi, iri, Nira, riri, Nari, Neri, tiri, kiri, miri, piri",-0.8496,-0.8478,medium,low,medium,106,0.113
2,521,low,nonword,wehu,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,13,2.257,"nehu, weha, wahu, ehu, weku, wepu, weu, kehu, pehu, rehu, wehe, wehi, weru",-0.8572,-0.8472,medium,low,medium,106,0.123
0,301,unattested,nonword,Nuri,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,9,3.638,"huri, uri, puri, turi, Nari, Neri, Nuru, muri, ruri",-0.852,-0.847,medium,low,medium,106,0.085
0,94,unattested,nonword,hokoe,5,3,2,CVCVV,cvcv2,TRUE,FALSE,"hoko, koe",3,2.644,"hokoa, hokoi, hoko",-0.867833333,-0.846666667,medium,low,medium,136,0.022
1,462,low,nonword,tewa,4,2,2,CVCV,cvcv,FALSE,FALSE,NA,13,1.784,"tea, teNa, tefa, tawa, taewa, pewa, hewa, teka, teoa, tewe, rewa, kewa, tera",-0.8584,-0.8454,medium,low,medium,106,0.123
0,305,unattested,nonword,omari,5,3,3,VCVCV,vcvcv,FALSE,FALSE,oma,1,0,omaki,-0.850666667,-0.8445,medium,low,medium,135,0.007
